date,weekday,is_weekend,line,station,hour,boarding,alighting,total
2025-10-18,토,True,2호선,교대,3,282,268,550
2025-10-18,토,True,2호선,교대,4,292,304,596
2025-10-18,토,True,2호선,교대,5,265,322,587
2025-10-18,토,True,2호선,교대,6,313,281,594
2025-10-18,토,True,2호선,교대,7,2506,2304,4810
2025-10-18,토,True,2호선,교대,8,2559,2266,4825
2025-10-18,토,True,2호선,교대,9,2373,2645,5018
2025-10-18,토,True,2호선,교대,10,3792,3132,6924
2025-10-18,토,True,2호선,교대,11,3667,3318,6985
2025-10-18,토,True,2호선,교대,12,3508,3850,7358
2025-10-18,토,True,2호선,교대,13,4281,3252,7533
2025-10-18,토,True,2호선,교대,14,3859,3761,7620
2025-10-18,토,True,2호선,교대,15,3354,4704,8058
2025-10-18,토,True,2호선,교대,16,3267,3587,6854
2025-10-18,토,True,2호선,교대,17,5087,4211,9298
2025-10-18,토,True,2호선,교대,18,3675,4011,7686
2025-10-18,토,True,2호선,교대,19,3927,3960,7887
2025-10-18,토,True,2호선,교대,20,4956,4076,9032
2025-10-18,토,True,2호선,교대,21,2381,2593,4974
2025-10-18,토,True,2호선,교대,22,2600,2268,4868
2025-10-18,토,True,2호선,교대,23,2461,3124,5585
2025-10-18,토,True,2호선,강남,0,771,735,1506
2025-10-18,토,True,2호선,강남,1,734,709,1443
2025-10-18,토,True,2호선,강남,2,770,721,1491
2025-10-18,토,True,2호선,강남,3,690,632,1322
2025-10-18,토,True,2호선,강남,4,734,734,1468
2025-10-18,토,True,2호선,강남,5,595,609,1204
2025-10-18,토,True,2호선,강남,6,688,695,1383
2025-10-18,토,True,2호선,강남,7,6045,4633,10678
2025-10-18,토,True,2호선,강남,8,4763,4675,9438
2025-10-18,토,True,2호선,강남,9,6698,4379,11077
2025-10-18,토,True,2호선,강남,10,8614,7880,16494
2025-10-18,토,True,2호선,강남,11,8394,8238,16632
2025-10-18,토,True,2호선,강남,12,8112,10143,18255
2025-10-18,토,True,2호선,강남,13,8521,7327,15848
2025-10-18,토,True,2호선,강남,14,8144,8619,16763
2025-10-18,토,True,2호선,강남,15,8970,7469,16439
2025-10-18,토,True,2호선,강남,16,7888,9101,16989
2025-10-18,토,True,2호선,강남,17,9718,9817,19535
2025-10-18,토,True,2호선,강남,18,9584,10220,19804
2025-10-18,토,True,2호선,강남,19,9532,8332,17864
2025-10-18,토,True,2호선,강남,20,11354,8540,19894
2025-10-18,토,True,2호선,강남,21,5032,5104,10136
2025-10-18,토,True,2호선,강남,22,5211,5642,10853
2025-10-18,토,True,2호선,강남,23,4461,5527,9988
2025-10-18,토,True,2호선,역삼,0,390,432,822
2025-10-18,토,True,2호선,역삼,1,439,330,769
2025-10-18,토,True,2호선,역삼,2,459,465,924
2025-10-18,토,True,2호선,역삼,3,382,354,736
2025-10-18,토,True,2호선,역삼,4,305,402,707
2025-10-18,토,True,2호선,역삼,5,357,472,829
2025-10-18,토,True,2호선,역삼,6,338,456,794
2025-10-18,토,True,2호선,역삼,7,3611,2883,6494
2025-10-18,토,True,2호선,역삼,8,3111,3124,6235
2025-10-18,토,True,2호선,역삼,9,2848,3308,6156
2025-10-18,토,True,2호선,역삼,10,4975,4250,9225
2025-10-18,토,True,2호선,역삼,11,4295,4591,8886
2025-10-18,토,True,2호선,역삼,12,5426,4522,9948
2025-10-18,토,True,2호선,역삼,13,4946,5020,9966
2025-10-18,토,True,2호선,역삼,14,5122,4256,9378
2025-10-18,토,True,2호선,역삼,15,4209,4995,9204
2025-10-18,토,True,2호선,역삼,16,5437,5060,10497
2025-10-18,토,True,2호선,역삼,17,6145,5451,11596
2025-10-18,토,True,2호선,역삼,18,4821,6442,11263
2025-10-18,토,True,2호선,역삼,19,5738,5760,11498
2025-10-18,토,True,2호선,역삼,20,4786,5958,10744
2025-10-18,토,True,2호선,역삼,21,2789,3666,6455
2025-10-18,토,True,2호선,역삼,22,3123,3294,6417
2025-10-18,토,True,2호선,역삼,23,3342,3084,6426
2025-10-18,토,True,2호선,선릉,0,349,403,752
2025-10-18,토,True,2호선,선릉,1,373,390,763
2025-10-18,토,True,2호선,선릉,2,377,425,802
2025-10-18,토,True,2호선,선릉,3,354,301,655
2025-10-18,토,True,2호선,선릉,4,416,328,744
2025-10-18,토,True,2호선,선릉,5,455,284,739
2025-10-18,토,True,2호선,선릉,6,396,321,717
2025-10-18,토,True,2호선,선릉,7,2949,2673,5622
2025-10-18,토,True,2호선,선릉,8,3272,2770,6042
2025-10-18,토,True,2호선,선릉,9,2054,4022,6076
2025-10-18,토,True,2호선,선릉,10,4086,4586,8672
2025-10-18,토,True,2호선,선릉,11,4134,4377,8511
2025-10-18,토,True,2호선,선릉,12,4702,4517,9219
2025-10-18,토,True,2호선,선릉,13,3601,4842,8443
2025-10-18,토,True,2호선,선릉,14,4446,5063,9509
2025-10-18,토,True,2호선,선릉,15,5243,3397,8640
2025-10-18,토,True,2호선,선릉,16,4076,4308,8384
2025-10-18,토,True,2호선,선릉,17,4323,5978,10301
2025-10-18,토,True,2호선,선릉,18,4335,4775,9110
2025-10-18,토,True,2호선,선릉,19,5009,4878,9887
2025-10-18,토,True,2호선,선릉,20,4989,4575,9564
2025-10-18,토,True,2호선,선릉,21,2509,2545,5054
2025-10-18,토,True,2호선,선릉,22,3062,2869,5931
2025-10-18,토,True,2호선,선릉,23,2684,3065,5749
2025-10-18,토,True,2호선,삼성,0,439,343,782
2025-10-18,토,True,2호선,삼성,1,418,345,763
2025-10-18,토,True,2호선,삼성,2,349,496,845
2025-10-18,토,True,2호선,삼성,3,354,431,785
2025-10-18,토,True,2호선,삼성,4,388,332,720
2025-10-18,토,True,2호선,삼성,5,417,397,814
2025-10-18,토,True,2호선,삼성,6,377,362,739
2025-10-18,토,True,2호선,삼성,7,2939,2895,5834
2025-10-18,토,True,2호선,삼성,8,3359,2722,6081
2025-10-18,토,True,2호선,삼성,9,3168,3026,6194
2025-10-18,토,True,2호선,삼성,10,4778,4853,9631
2025-10-18,토,True,2호선,삼성,11,4924,4634,9558
2025-10-18,토,True,2호선,삼성,12,4674,4313,8987
2025-10-18,토,True,2호선,삼성,13,5193,4797,9990
2025-10-18,토,True,2호선,삼성,14,4729,4567,9296
2025-10-18,토,True,2호선,삼성,15,4590,4701,9291
2025-10-18,토,True,2호선,삼성,16,5019,3802,8821
2025-10-18,토,True,2호선,삼성,17,5748,6620,12368
2025-10-18,토,True,2호선,삼성,18,6647,4957,11604
2025-10-18,토,True,2호선,삼성,19,4094,6350,10444
2025-10-18,토,True,2호선,삼성,20,6038,6052,12090
2025-10-18,토,True,2호선,삼성,21,3081,3053,6134
2025-10-18,토,True,2호선,삼성,22,4012,2180,6192
2025-10-18,토,True,2호선,삼성,23,3165,2965,6130
2025-10-18,토,True,2호선,합정,0,410,317,727
2025-10-18,토,True,2호선,합정,1,344,375,719
2025-10-18,토,True,2호선,합정,2,261,407,668
2025-10-18,토,True,2호선,합정,3,336,335,671
2025-10-18,토,True,2호선,합정,4,415,289,704
2025-10-18,토,True,2호선,합정,5,389,314,703
2025-10-18,토,True,2호선,합정,6,380,294,674
2025-10-18,토,True,2호선,합정,7,3009,2393,5402
2025-10-18,토,True,2호선,합정,8,2940,2719,5659
2025-10-18,토,True,2호선,합정,9,2717,2182,4899
2025-10-18,토,True,2호선,합정,10,5170,4492,9662
2025-10-18,토,True,2호선,합정,11,6488,5887,12375
2025-10-18,토,True,2호선,합정,12,7623,8382,16005
2025-10-18,토,True,2호선,합정,13,8317,9721,18038
2025-10-18,토,True,2호선,합정,14,10735,10210,20945
2025-10-18,토,True,2호선,합정,15,10485,10292,20777
2025-10-18,토,True,2호선,합정,16,10661,11500,22161
2025-10-18,토,True,2호선,합정,17,13446,12744,26190
2025-10-18,토,True,2호선,합정,18,12383,11500,23883
2025-10-18,토,True,2호선,합정,19,12066,13111,25177
2025-10-18,토,True,2호선,합정,20,10021,10113,20134
2025-10-18,토,True,2호선,합정,21,11053,8557,19610
2025-10-18,토,True,2호선,합정,22,7095,8609,15704
2025-10-18,토,True,2호선,합정,23,5844,5551,11395
2025-10-18,토,True,2호선,홍대입구,0,730,661,1391
2025-10-18,토,True,2호선,홍대입구,1,580,634,1214
2025-10-18,토,True,2호선,홍대입구,2,649,587,1236
2025-10-18,토,True,2호선,홍대입구,3,542,722,1264
2025-10-18,토,True,2호선,홍대입구,4,757,588,1345
2025-10-18,토,True,2호선,홍대입구,5,650,635,1285
2025-10-18,토,True,2호선,홍대입구,6,469,713,1182
2025-10-18,토,True,2호선,홍대입구,7,4601,4643,9244
2025-10-18,토,True,2호선,홍대입구,8,5381,4824,10205
2025-10-18,토,True,2호선,홍대입구,9,5644,4630,10274
2025-10-18,토,True,2호선,홍대입구,10,9265,9883,19148
2025-10-18,토,True,2호선,홍대입구,11,8886,13100,21986
2025-10-18,토,True,2호선,홍대입구,12,14063,16990,31053
2025-10-18,토,True,2호선,홍대입구,13,15579,15180,30759
2025-10-18,토,True,2호선,홍대입구,14,17984,17528,35512
2025-10-18,토,True,2호선,홍대입구,15,22258,18494,40752
2025-10-18,토,True,2호선,홍대입구,16,25764,20645,46409
2025-10-18,토,True,2호선,홍대입구,17,22854,27147,50001
2025-10-18,토,True,2호선,홍대입구,18,23083,25672,48755
2025-10-18,토,True,2호선,홍대입구,19,26960,28340,55300
2025-10-18,토,True,2호선,홍대입구,20,24185,17808,41993
2025-10-18,토,True,2호선,홍대입구,21,18311,21276,39587
2025-10-18,토,True,2호선,홍대입구,22,16880,18393,35273
2025-10-18,토,True,2호선,홍대입구,23,12509,11292,23801
2025-10-18,토,True,2호선,신촌,0,421,406,827
2025-10-18,토,True,2호선,신촌,1,437,497,934
2025-10-18,토,True,2호선,신촌,2,432,487,919
2025-10-18,토,True,2호선,신촌,3,431,513,944
2025-10-18,토,True,2호선,신촌,4,478,354,832
2025-10-18,토,True,2호선,신촌,5,503,428,931
2025-10-18,토,True,2호선,신촌,6,401,396,797
2025-10-18,토,True,2호선,신촌,7,3117,3702,6819
2025-10-18,토,True,2호선,신촌,8,3275,3828,7103
2025-10-18,토,True,2호선,신촌,9,2635,3655,6290
2025-10-18,토,True,2호선,신촌,10,6243,6915,13158
2025-10-18,토,True,2호선,신촌,11,6678,8213,14891
2025-10-18,토,True,2호선,신촌,12,8744,11546,20290
2025-10-18,토,True,2호선,신촌,13,9948,10611,20559
2025-10-18,토,True,2호선,신촌,14,13609,11928,25537
2025-10-18,토,True,2호선,신촌,15,15105,11064,26169
2025-10-18,토,True,2호선,신촌,16,12505,15311,27816
2025-10-18,토,True,2호선,신촌,17,13951,16292,30243
2025-10-18,토,True,2호선,신촌,18,17041,14662,31703
2025-10-18,토,True,2호선,신촌,19,15019,15424,30443
2025-10-18,토,True,2호선,신촌,20,11291,14298,25589
2025-10-18,토,True,2호선,신촌,21,15818,11449,27267
2025-10-18,토,True,2호선,신촌,22,10169,13679,23848
2025-10-18,토,True,2호선,신촌,23,8453,5662,14115
2025-10-18,토,True,2호선,이대,0,163,217,380
2025-10-18,토,True,2호선,이대,1,206,205,411
2025-10-18,토,True,2호선,이대,2,154,245,399
2025-10-18,토,True,2호선,이대,3,206,172,378
2025-10-18,토,True,2호선,이대,4,208,163,371
2025-10-18,토,True,2호선,이대,5,175,180,355
2025-10-18,토,True,2호선,이대,6,187,237,424
2025-10-18,토,True,2호선,이대,7,1661,1478,3139
2025-10-18,토,True,2호선,이대,8,1514,1592,3106
2025-10-18,토,True,2호선,이대,9,1492,1435,2927
2025-10-18,토,True,2호선,이대,10,2300,3073,5373
2025-10-18,토,True,2호선,이대,11,3367,4043,7410
2025-10-18,토,True,2호선,이대,12,3656,4121,7777
2025-10-18,토,True,2호선,이대,13,4628,4875,9503
2025-10-18,토,True,2호선,이대,14,5601,5121,10722
2025-10-18,토,True,2호선,이대,15,6761,6621,13382
2025-10-18,토,True,2호선,이대,16,5448,6544,11992
2025-10-18,토,True,2호선,이대,17,5972,8898,14870
2025-10-18,토,True,2호선,이대,18,5974,8331,14305
2025-10-18,토,True,2호선,이대,19,8986,5791,14777
2025-10-18,토,True,2호선,이대,20,6177,5246,11423
2025-10-18,토,True,2호선,이대,21,4857,6336,11193
2025-10-18,토,True,2호선,이대,22,6677,4306,10983
2025-10-18,토,True,2호선,이대,23,3690,3433,7123
2025-10-18,토,True,2호선,잠실새내,0,232,239,471
2025-10-18,토,True,2호선,잠실새내,1,255,224,479
2025-10-18,토,True,2호선,잠실새내,2,244,273,517
2025-10-18,토,True,2호선,잠실새내,3,234,239,473
2025-10-18,토,True,2호선,잠실새내,4,309,190,499
2025-10-18,토,True,2호선,잠실새내,5,269,231,500
2025-10-18,토,True,2호선,잠실새내,6,278,217,495
2025-10-18,토,True,2호선,잠실새내,7,2237,3146,5383
2025-10-18,토,True,2호선,잠실새내,8,1806,3065,4871
2025-10-18,토,True,2호선,잠실새내,9,2621,2349,4970
2025-10-18,토,True,2호선,잠실새내,10,3000,5186,8186
2025-10-18,토,True,2호선,잠실새내,11,5282,5053,10335
2025-10-18,토,True,2호선,잠실새내,12,5711,6468,12179
2025-10-18,토,True,2호선,잠실새내,13,6196,6261,12457
2025-10-18,토,True,2호선,잠실새내,14,7256,6171,13427
2025-10-18,토,True,2호선,잠실새내,15,5808,8231,14039
2025-10-18,토,True,2호선,잠실새내,16,6928,6377,13305
2025-10-18,토,True,2호선,잠실새내,17,9019,7488,16507
2025-10-18,토,True,2호선,잠실새내,18,8640,6485,15125
2025-10-18,토,True,2호선,잠실새내,19,6484,6449,12933
2025-10-18,토,True,2호선,잠실새내,20,6757,5038,11795
2025-10-18,토,True,2호선,잠실새내,21,5902,4568,10470
2025-10-18,토,True,2호선,잠실새내,22,3453,3076,6529
2025-10-18,토,True,2호선,잠실새내,23,2213,2552,4765
2025-10-18,토,True,2호선,잠실,0,558,389,947
2025-10-18,토,True,2호선,잠실,1,597,394,991
2025-10-18,토,True,2호선,잠실,2,428,464,892
2025-10-18,토,True,2호선,잠실,3,525,453,978
2025-10-18,토,True,2호선,잠실,4,511,436,947
2025-10-18,토,True,2호선,잠실,5,430,569,999
2025-10-18,토,True,2호선,잠실,6,552,445,997
2025-10-18,토,True,2호선,잠실,7,3963,5752,9715
2025-10-18,토,True,2호선,잠실,8,4898,4488,9386
2025-10-18,토,True,2호선,잠실,9,4939,4110,9049
2025-10-18,토,True,2호선,잠실,10,9087,8847,17934
2025-10-18,토,True,2호선,잠실,11,10713,10309,21022
2025-10-18,토,True,2호선,잠실,12,10811,14001,24812
2025-10-18,토,True,2호선,잠실,13,13112,12925,26037
2025-10-18,토,True,2호선,잠실,14,16611,14462,31073
2025-10-18,토,True,2호선,잠실,15,13393,17773,31166
2025-10-18,토,True,2호선,잠실,16,15790,10366,26156
2025-10-18,토,True,2호선,잠실,17,13478,15705,29183
2025-10-18,토,True,2호선,잠실,18,19183,12742,31925
2025-10-18,토,True,2호선,잠실,19,14507,12975,27482
2025-10-18,토,True,2호선,잠실,20,9463,13985,23448
2025-10-18,토,True,2호선,잠실,21,9009,10064,19073
2025-10-18,토,True,2호선,잠실,22,8162,5745,13907
2025-10-18,토,True,2호선,잠실,23,4512,4836,9348
2025-10-18,토,True,2호선,잠실나루,0,211,245,456
2025-10-18,토,True,2호선,잠실나루,1,207,157,364
2025-10-18,토,True,2호선,잠실나루,2,203,192,395
2025-10-18,토,True,2호선,잠실나루,3,193,256,449
2025-10-18,토,True,2호선,잠실나루,4,171,221,392
2025-10-18,토,True,2호선,잠실나루,5,190,214,404
2025-10-18,토,True,2호선,잠실나루,6,197,171,368
2025-10-18,토,True,2호선,잠실나루,7,1736,2233,3969
2025-10-18,토,True,2호선,잠실나루,8,1879,1804,3683
2025-10-18,토,True,2호선,잠실나루,9,1825,1744,3569
2025-10-18,토,True,2호선,잠실나루,10,4114,3601,7715
2025-10-18,토,True,2호선,잠실나루,11,4315,4086,8401
2025-10-18,토,True,2호선,잠실나루,12,4835,4705,9540
2025-10-18,토,True,2호선,잠실나루,13,4879,6011,10890
2025-10-18,토,True,2호선,잠실나루,14,4952,7395,12347
2025-10-18,토,True,2호선,잠실나루,15,4938,6117,11055
2025-10-18,토,True,2호선,잠실나루,16,6085,4686,10771
2025-10-18,토,True,2호선,잠실나루,17,6704,6565,13269
2025-10-18,토,True,2호선,잠실나루,18,6759,6776,13535
2025-10-18,토,True,2호선,잠실나루,19,5271,7610,12881
2025-10-18,토,True,2호선,잠실나루,20,4727,5235,9962
2025-10-18,토,True,2호선,잠실나루,21,4294,3880,8174
2025-10-18,토,True,2호선,잠실나루,22,3358,2440,5798
2025-10-18,토,True,2호선,잠실나루,23,2002,1638,3640
2025-10-18,토,True,2호선,강변,0,318,349,667
2025-10-18,토,True,2호선,강변,1,401,350,751
2025-10-18,토,True,2호선,강변,2,357,296,653
2025-10-18,토,True,2호선,강변,3,319,349,668
2025-10-18,토,True,2호선,강변,4,332,313,645
2025-10-18,토,True,2호선,강변,5,327,318,645
2025-10-18,토,True,2호선,강변,6,356,349,705
2025-10-18,토,True,2호선,강변,7,3752,3744,7496
2025-10-18,토,True,2호선,강변,8,3975,3268,7243
2025-10-18,토,True,2호선,강변,9,4378,2936,7314
2025-10-18,토,True,2호선,강변,10,5536,5251,10787
2025-10-18,토,True,2호선,강변,11,7403,7241,14644
2025-10-18,토,True,2호선,강변,12,8041,8967,17008
2025-10-18,토,True,2호선,강변,13,8848,8678,17526
2025-10-18,토,True,2호선,강변,14,10091,11140,21231
2025-10-18,토,True,2호선,강변,15,9166,10542,19708
2025-10-18,토,True,2호선,강변,16,8613,9031,17644
2025-10-18,토,True,2호선,강변,17,12318,9568,21886
2025-10-18,토,True,2호선,강변,18,10545,10610,21155
2025-10-18,토,True,2호선,강변,19,9493,12032,21525
2025-10-18,토,True,2호선,강변,20,8273,9033,17306
2025-10-18,토,True,2호선,강변,21,6835,7140,13975
2025-10-18,토,True,2호선,강변,22,5595,4045,9640
2025-10-18,토,True,2호선,강변,23,3657,2995,6652
2025-10-18,토,True,2호선,시청,0,225,264,489
2025-10-18,토,True,2호선,시청,1,233,243,476
2025-10-18,토,True,2호선,시청,2,230,210,440
2025-10-18,토,True,2호선,시청,3,270,230,500
2025-10-18,토,True,2호선,시청,4,285,237,522
2025-10-18,토,True,2호선,시청,5,222,241,463
2025-10-18,토,True,2호선,시청,6,262,243,505
2025-10-18,토,True,2호선,시청,7,1754,2091,3845
2025-10-18,토,True,2호선,시청,8,1971,1755,3726
2025-10-18,토,True,2호선,시청,9,1301,2097,3398
2025-10-18,토,True,2호선,시청,10,2846,3168,6014
2025-10-18,토,True,2호선,시청,11,3435,2501,5936
2025-10-18,토,True,2호선,시청,12,2258,3165,5423
2025-10-18,토,True,2호선,시청,13,2644,3034,5678
2025-10-18,토,True,2호선,시청,14,3037,2728,5765
2025-10-18,토,True,2호선,시청,15,2957,2930,5887
2025-10-18,토,True,2호선,시청,16,3275,2865,6140
2025-10-18,토,True,2호선,시청,17,3543,3120,6663
2025-10-18,토,True,2호선,시청,18,3380,2731,6111
2025-10-18,토,True,2호선,시청,19,2967,3778,6745
2025-10-18,토,True,2호선,시청,20,3624,2944,6568
2025-10-18,토,True,2호선,시청,21,1911,1761,3672
2025-10-18,토,True,2호선,시청,22,2030,2022,4052
2025-10-18,토,True,2호선,시청,23,1812,1837,3649
2025-10-18,토,True,2호선,을지로입구,0,203,224,427
2025-10-18,토,True,2호선,을지로입구,1,216,219,435
2025-10-18,토,True,2호선,을지로입구,2,217,214,431
2025-10-18,토,True,2호선,을지로입구,3,278,220,498
2025-10-18,토,True,2호선,을지로입구,4,201,230,431
2025-10-18,토,True,2호선,을지로입구,5,262,228,490
2025-10-18,토,True,2호선,을지로입구,6,213,236,449
2025-10-18,토,True,2호선,을지로입구,7,1531,2220,3751
2025-10-18,토,True,2호선,을지로입구,8,2134,1717,3851
2025-10-18,토,True,2호선,을지로입구,9,1564,2082,3646
2025-10-18,토,True,2호선,을지로입구,10,3103,2971,6074
2025-10-18,토,True,2호선,을지로입구,11,2533,3305,5838
2025-10-18,토,True,2호선,을지로입구,12,2685,2472,5157
2025-10-18,토,True,2호선,을지로입구,13,2636,3309,5945
2025-10-18,토,True,2호선,을지로입구,14,2340,3225,5565
2025-10-18,토,True,2호선,을지로입구,15,2613,2751,5364
2025-10-18,토,True,2호선,을지로입구,16,2275,3489,5764
2025-10-18,토,True,2호선,을지로입구,17,3464,3586,7050
2025-10-18,토,True,2호선,을지로입구,18,3765,3275,7040
2025-10-18,토,True,2호선,을지로입구,19,4127,2740,6867
2025-10-18,토,True,2호선,을지로입구,20,3155,3071,6226
2025-10-18,토,True,2호선,을지로입구,21,1737,1774,3511
2025-10-18,토,True,2호선,을지로입구,22,2166,1728,3894
2025-10-18,토,True,2호선,을지로입구,23,1603,2044,3647
2025-10-19,일,True,2호선,교대,0,296,353,649
2025-10-19,일,True,2호선,교대,1,332,292,624
2025-10-19,일,True,2호선,교대,2,360,305,665
2025-10-19,일,True,2호선,교대,3,348,285,633
2025-10-19,일,True,2호선,교대,4,314,333,647
2025-10-19,일,True,2호선,교대,5,238,366,604
2025-10-19,일,True,2호선,교대,6,298,287,585
2025-10-19,일,True,2호선,교대,7,2043,2848,4891
2025-10-19,일,True,2호선,교대,8,2592,2451,5043
2025-10-19,일,True,2호선,교대,9,2643,2659,5302
2025-10-19,일,True,2호선,교대,10,3657,4074,7731
2025-10-19,일,True,2호선,교대,11,3955,4099,8054
2025-10-19,일,True,2호선,교대,12,4262,3462,7724
2025-10-19,일,True,2호선,교대,13,3988,4140,8128
2025-10-19,일,True,2호선,교대,14,3676,3931,7607
2025-10-19,일,True,2호선,교대,15,3782,3036,6818
2025-10-19,일,True,2호선,교대,16,4037,3403,7440
2025-10-19,일,True,2호선,교대,17,5168,3907,9075
2025-10-19,일,True,2호선,교대,18,5095,4245,9340
2025-10-19,일,True,2호선,교대,19,3804,4927,8731
2025-10-19,일,True,2호선,교대,20,3691,5442,9133
2025-10-19,일,True,2호선,교대,21,2214,2813,5027
2025-10-19,일,True,2호선,교대,22,2602,2310,4912
2025-10-19,일,True,2호선,교대,23,2625,2712,5337
2025-10-19,일,True,2호선,강남,0,616,687,1303
2025-10-19,일,True,2호선,강남,1,754,710,1464
2025-10-19,일,True,2호선,강남,2,670,563,1233
2025-10-19,일,True,2호선,강남,3,633,740,1373
2025-10-19,일,True,2호선,강남,4,513,656,1169
2025-10-19,일,True,2호선,강남,5,610,617,1227
2025-10-19,일,True,2호선,강남,6,552,601,1153
2025-10-19,일,True,2호선,강남,7,5214,4886,10100
2025-10-19,일,True,2호선,강남,8,5514,5089,10603
2025-10-19,일,True,2호선,강남,9,6283,5045,11328
2025-10-19,일,True,2호선,강남,10,7018,8528,15546
2025-10-19,일,True,2호선,강남,11,6308,8412,14720
2025-10-19,일,True,2호선,강남,12,7998,7485,15483
2025-10-19,일,True,2호선,강남,13,8298,7866,16164
2025-10-19,일,True,2호선,강남,14,9032,7280,16312
2025-10-19,일,True,2호선,강남,15,6825,7571,14396
2025-10-19,일,True,2호선,강남,16,7124,8208,15332
2025-10-19,일,True,2호선,강남,17,9084,8554,17638
2025-10-19,일,True,2호선,강남,18,8883,8884,17767
2025-10-19,일,True,2호선,강남,19,8871,8016,16887
2025-10-19,일,True,2호선,강남,20,8481,9883,18364
2025-10-19,일,True,2호선,강남,21,5297,4137,9434
2025-10-19,일,True,2호선,강남,22,5783,5518,11301
2025-10-19,일,True,2호선,강남,23,5526,4480,10006
2025-10-19,일,True,2호선,역삼,0,337,352,689
2025-10-19,일,True,2호선,역삼,1,325,384,709
2025-10-19,일,True,2호선,역삼,2,332,310,642
2025-10-19,일,True,2호선,역삼,3,359,316,675
2025-10-19,일,True,2호선,역삼,4,303,415,718
2025-10-19,일,True,2호선,역삼,5,399,273,672
2025-10-19,일,True,2호선,역삼,6,299,347,646
2025-10-19,일,True,2호선,역삼,7,2344,2298,4642
2025-10-19,일,True,2호선,역삼,8,2935,2615,5550
2025-10-19,일,True,2호선,역삼,9,2512,2518,5030
2025-10-19,일,True,2호선,역삼,10,4097,4055,8152
2025-10-19,일,True,2호선,역삼,11,3787,3730,7517
2025-10-19,일,True,2호선,역삼,12,3109,4543,7652
2025-10-19,일,True,2호선,역삼,13,4245,4129,8374
2025-10-19,일,True,2호선,역삼,14,3942,4389,8331
2025-10-19,일,True,2호선,역삼,15,4600,3748,8348
2025-10-19,일,True,2호선,역삼,16,4807,4085,8892
2025-10-19,일,True,2호선,역삼,17,4138,5465,9603
2025-10-19,일,True,2호선,역삼,18,3999,5327,9326
2025-10-19,일,True,2호선,역삼,19,5334,3591,8925
2025-10-19,일,True,2호선,역삼,20,3373,5437,8810
2025-10-19,일,True,2호선,역삼,21,2623,3002,5625
2025-10-19,일,True,2호선,역삼,22,2477,3134,5611
2025-10-19,일,True,2호선,역삼,23,2925,2301,5226
2025-10-19,일,True,2호선,선릉,0,268,278,546
2025-10-19,일,True,2호선,선릉,1,280,324,604
2025-10-19,일,True,2호선,선릉,2,301,301,602
2025-10-19,일,True,2호선,선릉,3,362,251,613
2025-10-19,일,True,2호선,선릉,4,360,329,689
2025-10-19,일,True,2호선,선릉,5,308,282,590
2025-10-19,일,True,2호선,선릉,6,246,339,585
2025-10-19,일,True,2호선,선릉,7,2625,2113,4738
2025-10-19,일,True,2호선,선릉,8,1953,2381,4334
2025-10-19,일,True,2호선,선릉,9,2377,2208,4585
2025-10-19,일,True,2호선,선릉,10,3742,4402,8144
2025-10-19,일,True,2호선,선릉,11,3585,3581,7166
2025-10-19,일,True,2호선,선릉,12,3482,3516,6998
2025-10-19,일,True,2호선,선릉,13,4414,2514,6928
2025-10-19,일,True,2호선,선릉,14,3554,3894,7448
2025-10-19,일,True,2호선,선릉,15,3914,3719,7633
2025-10-19,일,True,2호선,선릉,16,3510,3642,7152
2025-10-19,일,True,2호선,선릉,17,3595,4595,8190
2025-10-19,일,True,2호선,선릉,18,3878,3602,7480
2025-10-19,일,True,2호선,선릉,19,4470,3749,8219
2025-10-19,일,True,2호선,선릉,20,3503,4368,7871
2025-10-19,일,True,2호선,선릉,21,2412,2560,4972
2025-10-19,일,True,2호선,선릉,22,2505,2490,4995
2025-10-19,일,True,2호선,선릉,23,2842,2444,5286
2025-10-19,일,True,2호선,삼성,0,374,319,693
2025-10-19,일,True,2호선,삼성,1,278,388,666
2025-10-19,일,True,2호선,삼성,2,412,279,691
2025-10-19,일,True,2호선,삼성,3,305,279,584
2025-10-19,일,True,2호선,삼성,4,306,308,614
2025-10-19,일,True,2호선,삼성,5,365,315,680
2025-10-19,일,True,2호선,삼성,6,389,296,685
2025-10-19,일,True,2호선,삼성,7,2841,2956,5797
2025-10-19,일,True,2호선,삼성,8,2796,2978,5774
2025-10-19,일,True,2호선,삼성,9,2313,2947,5260
2025-10-19,일,True,2호선,삼성,10,4251,4516,8767
2025-10-19,일,True,2호선,삼성,11,3661,3285,6946
2025-10-19,일,True,2호선,삼성,12,3839,4077,7916
2025-10-19,일,True,2호선,삼성,13,3871,4142,8013
2025-10-19,일,True,2호선,삼성,14,5514,3943,9457
2025-10-19,일,True,2호선,삼성,15,4336,4132,8468
2025-10-19,일,True,2호선,삼성,16,4444,4234,8678
2025-10-19,일,True,2호선,삼성,17,5250,4696,9946
2025-10-19,일,True,2호선,삼성,18,5226,4329,9555
2025-10-19,일,True,2호선,삼성,19,4648,4595,9243
2025-10-19,일,True,2호선,삼성,20,4076,4849,8925
2025-10-19,일,True,2호선,삼성,21,2402,2194,4596
2025-10-19,일,True,2호선,삼성,22,3134,2522,5656
2025-10-19,일,True,2호선,삼성,23,2641,2419,5060
2025-10-19,일,True,2호선,합정,0,292,252,544
